step,jet-train-acc,jet-validate-acc,jet-test-acc,,red-train-acc,red-validate-acc,red-test-acc,,fu-jet-train-acc,fu-jet-validate-acc,fu-jet-test-acc,,vgg-train-acc,vgg-validate-acc,vgg-test-acc,,fu-red-train-acc,fu-red-validate-acc,fu-red-test-acc,,3-jet-train-acc,3-jet-validate-acc,3-jet-test-acc
116000,0.857094161,0.838592356,0.839007941,,0.734105087,0.749981686,0.751487849,,0.712597615,0.782234563,0.78139747,,0.638358072,0.736613337,0.742474655,,0.626813852,0.722185271,0.727317148,,0.72686122,0.799512671,0.805828756
117000,0.857872415,0.841556146,0.841663613,,0.734874364,0.750259485,0.751861548,,0.712539459,0.780529775,0.779842448,,0.638436324,0.736674001,0.742498152,,0.627212881,0.722646324,0.727730212,,0.725182647,0.799176658,0.805549902
118000,0.859728994,0.841599696,0.841787374,,0.736419059,0.752009648,0.753385695,,0.712468219,0.782619462,0.781874661,,0.638430162,0.73529491,0.741203303,,0.627848469,0.723569133,0.728565303,,0.727073245,0.799193543,0.805436896
119000,0.859744662,0.839860694,0.840164331,,0.737018471,0.752660411,0.754044573,,0.713718055,0.78553193,0.78493222,,0.637635407,0.735055714,0.740957597,,0.628389158,0.722513126,0.72745927,,0.725585545,0.798686623,0.805128257
120000,0.861556159,0.840485313,0.840743181,,0.738189814,0.753576048,0.75493935,,0.713539956,0.782815531,0.782112025,,0.638513114,0.735819902,0.741725312,,0.628536639,0.721540588,0.726474906,,0.726643029,0.799386451,0.805535176
121000,0.862016331,0.843910917,0.843991747,,0.738961944,0.753781331,0.755213628,,0.714409762,0.780442997,0.779565677,,0.63768451,0.73652372,0.742335259,,0.628684937,0.722943598,0.727867385,,0.7275817,0.799494991,0.805572193
122000,0.862763076,0.843002184,0.843115873,,0.739937799,0.754965725,0.756337529,,0.713439665,0.784681341,0.783917774,,0.638192567,0.735916535,0.741771483,,0.628765831,0.723864961,0.728874238,,0.726469405,0.799231206,0.805534285
123000,0.863867981,0.841391901,0.841762224,,0.741181431,0.756393923,0.757719566,,0.714343885,0.784575399,0.783809003,,0.638175014,0.735111948,0.741104148,,0.628708008,0.721878477,0.726893717,,0.72496282,0.799082197,0.805659194
124000,0.864239407,0.843829622,0.844046465,,0.742122123,0.756750522,0.758120303,,0.714357532,0.786150928,0.785460051,,0.639090636,0.737830682,0.74349542,,0.629233791,0.724058285,0.729083805,,0.726938263,0.799310592,0.805592288
125000,0.865158164,0.845228117,0.845215068,,0.743034199,0.757951872,0.759204699,,0.714705726,0.779314877,0.778471254,,0.638473685,0.735785973,0.74160687,,0.629557681,0.724105321,0.729036636,,0.727113987,0.799512924,0.805877751
126000,0.865993798,0.84428327,0.844446598,,0.744192734,0.758661417,0.759929608,,0.713923426,0.78155242,0.780602792,,0.638318869,0.735555247,0.741377036,,0.629437806,0.722898776,0.72781744,,0.726710428,0.800005665,0.80631099
127000,0.866827986,0.846389724,0.846378674,,0.744674659,0.75907107,0.760292177,,0.714937059,0.782407013,0.781560521,,0.638363057,0.735274911,0.741203221,,0.629713306,0.723149543,0.728070801,,0.72704563,0.800023974,0.806139587
128000,0.867714918,0.846379772,0.846363032,,0.745866269,0.760531624,0.761762635,,0.716139872,0.785796942,0.785088898,,0.638458119,0.734944091,0.740815098,,0.630330659,0.724503072,0.729456014,,0.72715858,0.799553805,0.805823127
129000,0.868198693,0.846632546,0.846626435,,0.747031769,0.76146435,0.762716551,,0.715263962,0.786256718,0.785534575,,0.638516672,0.736631506,0.742456553,,0.630527609,0.72280413,0.72777914,,0.727627274,0.799252279,0.805777627
130000,0.869330501,0.846049575,0.846053327,,0.747752151,0.762313628,0.76346626,,0.715351504,0.783479173,0.78275713,,0.638696049,0.735708164,0.741531477,,0.630906381,0.72490033,0.729820628,,0.726663433,0.800786373,0.806914386
131000,0.869322178,0.84909315,0.848969692,,0.749005067,0.762832464,0.763907032,,0.71515936,0.782471464,0.781574262,,0.638117691,0.736562825,0.742328716,,0.631490583,0.724845493,0.72976805,,0.727720762,0.800172295,0.806300265
132000,0.871140057,0.847314766,0.847284868,,0.749822437,0.763217568,0.764406695,,0.716590071,0.789135474,0.788359548,,0.638889345,0.736123026,0.741984732,,0.630745481,0.725481854,0.730476475,,0.72904031,0.800642785,0.806941102
133000,0.871146328,0.849752105,0.849629033,,0.75132514,0.764374123,0.765516885,,0.715221605,0.785884086,0.785119707,,0.638804547,0.735141591,0.740998413,,0.632079133,0.726249737,0.731122481,,0.726992407,0.799565363,0.805767734
134000,0.872125027,0.849702035,0.849524975,,0.751855961,0.764627661,0.76568331,,0.715140755,0.784481615,0.783646014,,0.638955981,0.736725306,0.742498188,,0.632505229,0.723861401,0.728718968,,0.725996016,0.799042529,0.805365502
135000,0.872740046,0.847705988,0.847804867,,0.752920571,0.766014836,0.767098047,,0.715930201,0.786859761,0.786174336,,0.638858436,0.736390507,0.742166785,,0.631408964,0.725284671,0.730179994,,0.726624846,0.798988388,0.805257829
136000,0.873508254,0.848914293,0.848856472,,0.753902162,0.767390974,0.768421387,,0.71588993,0.786839607,0.786261544,,0.637966296,0.735935603,0.741813872,,0.632155282,0.725714608,0.730735503,,0.726989484,0.799831282,0.806057436
137000,0.874382633,0.849907181,0.849807755,,0.755092848,0.768634489,0.769613723,,0.715737816,0.786186946,0.785525739,,0.638787217,0.736103347,0.741865307,,0.632993363,0.726587231,0.731506147,,0.728704267,0.800637537,0.806815678
138000,0.875050892,0.850681355,0.850696811,,0.756128329,0.769534717,0.770472673,,0.717167509,0.788355573,0.787540041,,0.638757292,0.734964574,0.740916079,,0.633035424,0.725447755,0.730371215,,0.725695947,0.800260922,0.806632899
139000,0.875466507,0.851082393,0.850905743,,0.756740678,0.769682476,0.770593722,,0.71786493,0.786115227,0.785282702,,0.638709962,0.736244738,0.742090138,,0.632493525,0.725378032,0.730317433,,0.728069609,0.799526959,0.805752189
140000,0.877212311,0.851021431,0.850957063,,0.757627395,0.770086103,0.771071997,,0.716487756,0.78359001,0.782649588,,0.638944496,0.736470646,0.742348107,,0.632689271,0.7263626,0.731166274,,0.725610869,0.799307343,0.80567884
141000,0.877368976,0.850403671,0.850498746,,0.758752083,0.771288017,0.77218474,,0.715609261,0.786373621,0.785555385,,0.638538662,0.735696188,0.741568622,,0.633253983,0.726581901,0.731393966,,0.726486944,0.799606163,0.805774341
142000,0.878059566,0.852324842,0.852144638,,0.759851685,0.771835158,0.772637291,,0.714357203,0.784578212,0.783672454,,0.638944502,0.736450767,0.742313385,,0.633849156,0.726608599,0.731400439,,0.727472417,0.79976326,0.805823257
143000,0.878734506,0.852411964,0.852380115,,0.7605484,0.77305881,0.773908593,,0.716972492,0.782720007,0.781714227,,0.63922759,0.735775831,0.741674397,,0.633598819,0.728381821,0.733089467,,0.727383777,0.799512044,0.805699957
144000,0.8794181,0.851993567,0.851697105,,0.761626378,0.77362807,0.774453525,,0.715933327,0.784127374,0.783172779,,0.638734015,0.736029333,0.741993404,,0.634435106,0.725174622,0.730091222,,0.726295896,0.798856546,0.805021726
145000,0.880031953,0.853837138,0.853640807,,0.762218611,0.774959025,0.775859681,,0.71744139,0.787805227,0.786897287,,0.638250113,0.736542325,0.742228421,,0.633506736,0.72470384,0.729780415,,0.728107443,0.799206102,0.805500686
146000,0.880483712,0.853688763,0.853675316,,0.763393516,0.774822035,0.775613937,,0.718488054,0.788610408,0.787700068,,0.638961816,0.735732233,0.74155617,,0.634434236,0.726088188,0.731057546,,0.727864563,0.800411826,0.806551998
147000,0.881208566,0.855573892,0.85528397,,0.764421051,0.776829371,0.777627995,,0.717838004,0.783145008,0.782079177,,0.638537161,0.735464875,0.741251664,,0.634636798,0.727508542,0.732261692,,0.728457297,0.799670756,0.806052628
148000,0.881937051,0.852723292,0.852746855,,0.765397634,0.776780934,0.777572931,,0.718812214,0.785729606,0.784853907,,0.638603134,0.735890769,0.741715131,,0.635294324,0.72747455,0.732279953,,0.728524458,0.799384114,0.805654223
149000,0.882591918,0.856367302,0.856010356,,0.766241293,0.777208475,0.778017519,,0.717793617,0.787738014,0.786829959,,0.639141626,0.736343098,0.742200872,,0.634990874,0.726322893,0.731235108,,0.727070482,0.800386996,0.806606079
150000,0.883273924,0.854667199,0.85437825,,0.766865603,0.778396026,0.779150513,,0.718415967,0.788682541,0.788022321,,0.63904845,0.735806865,0.741739953,,0.63457467,0.726710683,0.731596225,,0.728109715,0.799663614,0.805901633
151000,0.883930966,0.854468846,0.854312724,,0.767873259,0.778948419,0.779695698,,0.716351131,0.789093335,0.788388407,,0.639253141,0.736053357,0.741886905,,0.636083866,0.727116898,0.73201804,,0.728012761,0.799850291,0.805719563
152000,0.884609763,0.855506563,0.855192891,,0.768950415,0.780365131,0.781198999,,0.717720533,0.784908174,0.784048867,,0.638906858,0.736345374,0.742218056,,0.635996834,0.727529613,0.732314604,,0.726530391,0.801292447,0.807654899
153000,0.884900139,0.856715003,0.856285366,,0.769626391,0.780840617,0.78161133,,0.718382282,0.789681843,0.788753778,,0.6392662,0.736037207,0.741925338,,0.636411131,0.728223883,0.732931391,,0.729103402,0.800771153,0.807062181
154000,0.885475906,0.857270619,0.857092112,,0.770340045,0.7816065,0.782379467,,0.719955697,0.787704164,0.786788067,,0.638856994,0.735364024,0.741165328,,0.636588308,0.729014512,0.733890486,,0.728734623,0.800295273,0.806584619
155000,0.885937656,0.858525029,0.858174572,,0.771435341,0.782142224,0.782819891,,0.719082686,0.787526685,0.786590403,,0.639406248,0.735195898,0.741104551,,0.636583667,0.729118707,0.733881334,,0.727791136,0.801225085,0.807254718
156000,0.887724928,0.858394616,0.858144465,,0.772415851,0.783295866,0.78401483,,0.719129432,0.78089727,0.779697897,,0.63943842,0.736639634,0.74252666,,0.636678105,0.730322309,0.734996208,,0.728799178,0.80026352,0.806570279
157000,0.887410885,0.858052618,0.857867676,,0.773535127,0.784266447,0.784937601,,0.71862554,0.785920265,0.784957602,,0.639517459,0.737125067,0.742853449,,0.636590994,0.728677872,0.733612456,,0.727942113,0.800801024,0.806986471
158000,0.888144882,0.858330912,0.85799942,,0.774180771,0.784436348,0.785157374,,0.718708265,0.787084354,0.786067166,,0.639817139,0.737539497,0.743318513,,0.637740972,0.729033912,0.733889293,,0.727746914,0.801074433,0.807343621
159000,0.888942456,0.86022863,0.859813407,,0.775227079,0.785627273,0.786335864,,0.720017534,0.791267966,0.790483788,,0.639825526,0.736717027,0.742548453,,0.637496832,0.729341003,0.734013318,,0.729187586,0.800962249,0.807130512
160000,0.889669634,0.859208416,0.858889763,,0.77584718,0.786374631,0.787167261,,0.72235899,0.788068078,0.787078751,,0.639160304,0.735640297,0.74155716,,0.637642642,0.729859817,0.734584111,,0.730430239,0.801257084,0.807325835
161000,0.890219302,0.85940255,0.859124809,,0.777329262,0.7866141,0.787288598,,0.720063783,0.785906251,0.784876997,,0.639005725,0.735270408,0.741222679,,0.637606445,0.728897431,0.733653802,,0.727940658,0.800373828,0.806571686
162000,0.89062974,0.86092164,0.860467764,,0.77760761,0.788492137,0.789154956,,0.71901017,0.787354857,0.786340618,,0.639577637,0.736126756,0.742080675,,0.638835638,0.727761714,0.732459931,,0.727240111,0.80122082,0.807466236
163000,0.891379574,0.860968481,0.86054986,,0.778398941,0.788053715,0.788654148,,0.719642676,0.788567458,0.787710571,,0.63939431,0.735539306,0.741512944,,0.638319738,0.729365036,0.734056934,,0.72860154,0.799843945,0.80629044
164000,0.891596164,0.862710604,0.862246796,,0.779109138,0.788442841,0.789094066,,0.719909872,0.789521868,0.788651241,,0.639485879,0.735269084,0.741196298,,0.638472089,0.729417531,0.734107326,,0.729004344,0.800706507,0.806906321
165000,0.892267461,0.861775261,0.861197458,,0.780208725,0.789547673,0.790151146,,0.72096779,0.78891736,0.787903839,,0.639190457,0.736675588,0.742661465,,0.6394672,0.729868076,0.734422236,,0.728309163,0.801220278,0.807428982
166000,0.892443396,0.860972891,0.860647429,,0.780913284,0.790439594,0.791088979,,0.719246123,0.789126061,0.788214402,,0.639865941,0.735792352,0.741735219,,0.638811074,0.729928776,0.734584416,,0.729421705,0.801256104,0.807466404
167000,0.89321931,0.860936601,0.860546283,,0.781699796,0.791036622,0.791661345,,0.72072155,0.790945839,0.790109913,,0.63917215,0.735657695,0.741567209,,0.639494724,0.730387683,0.73509678,,0.727672933,0.800800297,0.80704167
168000,0.893437194,0.861187729,0.860845387,,0.782504591,0.792022139,0.792653663,,0.721371385,0.787488452,0.786458525,,0.638728934,0.738086091,0.743865584,,0.639664487,0.730711105,0.735439832,,0.728328416,0.800667306,0.806901974
169000,0.894453237,0.862492719,0.862074081,,0.783775638,0.79326171,0.793886242,,0.721617909,0.7856801,0.784601195,,0.639639895,0.735910465,0.741896929,,0.63901946,0.730046911,0.734939412,,0.7277368,0.799240253,0.805538711
170000,0.894344732,0.861538801,0.861058633,,0.784360285,0.793710375,0.79435953,,0.720994204,0.786874728,0.78592924,,0.639528776,0.736476676,0.74244314,,0.640104356,0.731097557,0.735863787,,0.72726451,0.798985465,0.805355469
171000,0.895256943,0.862261446,0.861841661,,0.784938599,0.794063759,0.794709664,,0.721831166,0.789012738,0.788052926,,0.63913298,0.734798174,0.740743527,,0.639833855,0.728818154,0.733717582,,0.727623097,0.800524133,0.806653677
172000,0.895725871,0.862195303,0.861763901,,0.785904126,0.794619393,0.795220084,,0.721185198,0.791291385,0.790476935,,0.639728691,0.736947099,0.742818977,,0.640664582,0.731805378,0.736556448,,0.728357552,0.800282406,0.806396773
173000,0.896797252,0.863705446,0.86330881,,0.78650099,0.795165582,0.795783916,,0.721377894,0.787250498,0.786181052,,0.639352628,0.735409899,0.741339079,,0.640927542,0.732262414,0.736952407,,0.728439189,0.800452482,0.806752326
174000,0.896980974,0.865658657,0.864994071,,0.78730526,0.795670687,0.796314151,,0.721662418,0.789999553,0.789087147,,0.63922729,0.735112067,0.741052841,,0.641104097,0.730787611,0.735275562,,0.729317721,0.800289363,0.806577335
175000,0.897968454,0.864264547,0.863715623,,0.788207656,0.796567906,0.797164177,,0.721022356,0.788120689,0.787230362,,0.639777965,0.736524325,0.742410015,,0.641001776,0.730316577,0.734871514,,0.72953509,0.800270739,0.806151899
176000,0.897844811,0.865616229,0.865002504,,0.788953439,0.797687894,0.79824208,,0.721287398,0.793964795,0.793146949,,0.638691143,0.736292485,0.742063275,,0.641526194,0.731648458,0.736191862,,0.727593019,0.800372914,0.806580445
177000,0.898944648,0.866321137,0.865760659,,0.789957425,0.797807433,0.798415303,,0.722087115,0.790183119,0.789279403,,0.639751694,0.735616496,0.741445492,,0.641491276,0.731543808,0.736093474,,0.730570001,0.801709331,0.80802073
178000,0.899065096,0.863995875,0.863483113,,0.790621419,0.798277614,0.798942682,,0.723457802,0.791583148,0.790808579,,0.639392982,0.735739981,0.741537603,,0.641571054,0.730799709,0.73528239,,0.72932871,0.80124922,0.8074774
179000,0.900055104,0.865833081,0.865166285,,0.791471985,0.799934233,0.800512147,,0.723954872,0.788565575,0.787575731,,0.639686506,0.736878791,0.742712248,,0.641868846,0.732391851,0.736833003,,0.730892717,0.800917409,0.806759814
180000,0.900168186,0.866668118,0.866037726,,0.792173394,0.799404149,0.80009601,,0.722329155,0.790329847,0.789495935,,0.639247961,0.735205816,0.741094155,,0.642572386,0.73272728,0.737356802,,0.729882307,0.801772409,0.807825409
181000,0.900188691,0.865456462,0.864831001,,0.7925798,0.800341156,0.800972495,,0.722506359,0.788399304,0.787441275,,0.639488618,0.735792152,0.741569765,,0.643459673,0.732624377,0.737047434,,0.72892649,0.800102567,0.806240917
182000,0.901054017,0.865478005,0.864851747,,0.79371208,0.802083373,0.80262263,,0.722619707,0.792048763,0.791039052,,0.639259401,0.736289348,0.742123023,,0.642947598,0.732549217,0.737011566,,0.728135794,0.80045103,0.806795789
183000,0.901502445,0.866570661,0.865862554,,0.794348226,0.802456144,0.802935507,,0.722056245,0.789207725,0.78818795,,0.639487857,0.735972668,0.741873294,,0.642673271,0.732563129,0.736958511,,0.729613607,0.800458055,0.80622116
184000,0.901561827,0.867713892,0.866994387,,0.795367625,0.803521742,0.804017892,,0.722029148,0.790247668,0.789348098,,0.639358872,0.735278162,0.741250904,,0.642672121,0.734133646,0.738502703,,0.729342982,0.800516664,0.806746168
185000,0.902351106,0.865940633,0.86543769,,0.796219757,0.803681584,0.804243663,,0.722523356,0.789758963,0.788928388,,0.639027487,0.736214891,0.742258006,,0.644527725,0.734664676,0.739030017,,0.728091781,0.80089353,0.807192657
186000,0.902974844,0.868301874,0.86760687,,0.797165111,0.803739142,0.804287526,,0.723564539,0.79184646,0.790919358,,0.640063055,0.737310353,0.743176167,,0.643508333,0.732762698,0.737144247,,0.729704611,0.800453146,0.806549206
187000,0.903424958,0.86794286,0.867364236,,0.797446909,0.804820877,0.805344556,,0.723245846,0.791903989,0.791052945,,0.639361739,0.735146747,0.741040619,,0.643807271,0.73325357,0.737780831,,0.729379101,0.800888849,0.806943248
188000,0.903733191,0.867938302,0.867379549,,0.798334412,0.804901688,0.805446261,,0.723501486,0.790249603,0.789417232,,0.63919307,0.736332927,0.742261475,,0.644537329,0.733702589,0.738088551,,0.72859177,0.800836327,0.80719141
189000,0.904468907,0.868665298,0.867840015,,0.79911669,0.805830794,0.80637433,,0.724553932,0.789063526,0.788097344,,0.63947042,0.736726912,0.742589255,,0.644640155,0.733375867,0.737706547,,0.728414018,0.801538735,0.807473914
190000,0.905295792,0.868689255,0.868019225,,0.799909195,0.806733221,0.807279588,,0.723955419,0.791330565,0.7904947,,0.638951737,0.735594815,0.741603767,,0.644948992,0.733715028,0.738056843,,0.730095462,0.801921021,0.808120298
191000,0.905162712,0.871522079,0.870549055,,0.800687858,0.806286585,0.806814987,,0.725388017,0.792693261,0.791697474,,0.639498885,0.737053702,0.742897313,,0.64528914,0.734574421,0.738951998,,0.730908303,0.802297738,0.808348773
192000,0.905679518,0.868969523,0.868326645,,0.801180838,0.808235356,0.808734826,,0.724811795,0.791624421,0.790813857,,0.639375018,0.738054453,0.743808125,,0.646016585,0.735516274,0.739843075,,0.731378743,0.801737283,0.80776481
193000,0.906201381,0.869273107,0.868515798,,0.801920871,0.808463155,0.80896354,,0.725734426,0.791416354,0.790525767,,0.639873579,0.736203453,0.742129894,,0.645530974,0.732925307,0.737380193,,0.728696627,0.799968167,0.805788075
194000,0.906665526,0.869223795,0.868516725,,0.802477385,0.808553401,0.808988906,,0.724534007,0.788910422,0.787892735,,0.639622,0.736745638,0.742470714,,0.645735993,0.73469965,0.738893256,,0.730493955,0.801135993,0.807333501
195000,0.907037835,0.86918171,0.86837103,,0.803296243,0.809782983,0.81030949,,0.724546372,0.791369165,0.790674703,,0.638814385,0.735384246,0.741296105,,0.645621937,0.733923523,0.738144391,,0.729507051,0.801421151,0.807692699
196000,0.907284175,0.871186841,0.870257049,,0.804310221,0.809688446,0.810219506,,0.725298159,0.791353608,0.790406735,,0.640205762,0.735448089,0.741369627,,0.645600961,0.73579855,0.740079722,,0.731233151,0.801350746,0.80753901
197000,0.907847031,0.868884087,0.868205058,,0.804736816,0.810984983,0.811496859,,0.724277181,0.793063998,0.792177148,,0.639292518,0.737624201,0.74339339,,0.646558072,0.734522893,0.738866425,,0.728492046,0.800665373,0.806772849
198000,0.908542958,0.87112502,0.870150676,,0.805395565,0.811402563,0.811785207,,0.723550003,0.788562697,0.787576068,,0.639925552,0.736541326,0.742511355,,0.646235816,0.73528544,0.739542558,,0.730170343,0.801094299,0.807494803
